pID,participantID,conditionID,block,trial,targetIcon,menuSelected,itemSelected,menuTarget,itemTarget,time,errors,event
17,Declan,4x4 Radial,7,4,Shorts,3,NA,3,2,165974,0,Menu opened:3
17,Declan,4x4 Radial,7,4,Shorts,3,2,3,2,166341.5,0,Item selected:2
17,Declan,4x4 Radial,7,4,Shorts,3,2,3,2,166441.59999999404,0,Item stick released:2
17,Declan,4x4 Radial,7,4,Shorts,3,2,3,2,166557.90000000596,0,Menu closed:3
17,Declan,4x4 Radial,7,5,Tights,3,NA,3,1,167024.79999998212,0,Menu opened:3
17,Declan,4x4 Radial,7,5,Tights,3,1,3,1,167258.19999998808,0,Item selected:1
17,Declan,4x4 Radial,7,5,Tights,3,1,3,1,167324.90000000596,0,Item stick released:1
17,Declan,4x4 Radial,7,5,Tights,3,1,3,1,167458.19999998808,0,Menu closed:3
17,Declan,4x4 Radial,7,6,Purse,2,NA,2,2,168224.90000000596,0,Menu opened:2
17,Declan,4x4 Radial,7,6,Purse,2,2,2,2,168808.29999998212,0,Item selected:2
17,Declan,4x4 Radial,7,6,Purse,2,2,2,2,168908.19999998808,0,Item stick released:2
17,Declan,4x4 Radial,7,6,Purse,2,2,2,2,169024.69999998808,0,Menu closed:2
17,Declan,4x4 Radial,7,7,Backpack,2,NA,2,1,169858.29999998212,0,Menu opened:2
17,Declan,4x4 Radial,7,7,Backpack,2,0,2,1,170290.90000000596,0,Item selected:0
17,Declan,4x4 Radial,7,7,Backpack,2,0,2,1,170391.5,0,Item stick released:0
17,Declan,4x4 Radial,7,7,Backpack,2,0,2,1,170523.90000000596,0,Menu closed:2
17,Declan,4x4 Radial,7,7,Backpack,2,0,2,1,170523.90000000596,1,error
17,Declan,4x4 Radial,7,7,Backpack,2,NA,2,1,171090.90000000596,1,Menu opened:2
17,Declan,4x4 Radial,7,7,Backpack,2,0,2,1,171474.40000000596,1,Item selected:0
17,Declan,4x4 Radial,7,7,Backpack,2,0,2,1,171558.09999999404,1,Item stick released:0
17,Declan,4x4 Radial,7,7,Backpack,2,1,2,1,171858.09999999404,1,Item selected:1
17,Declan,4x4 Radial,7,7,Backpack,2,1,2,1,171974.79999998212,1,Item stick released:1
17,Declan,4x4 Radial,7,7,Backpack,2,1,2,1,172123.79999998212,1,Menu closed:2
17,Declan,4x4 Radial,7,8,Suitcase,2,NA,2,3,172658.09999999404,1,Menu opened:2
17,Declan,4x4 Radial,7,8,Suitcase,2,3,2,3,172958.19999998808,1,Item selected:3
17,Declan,4x4 Radial,7,8,Suitcase,2,3,2,3,173041.09999999404,1,Item stick released:3
17,Declan,4x4 Radial,7,8,Suitcase,2,3,2,3,173123.90000000596,1,Menu closed:2
17,Declan,4x4 Radial,8,1,Leggings,3,NA,3,0,174358.19999998808,0,Menu opened:3
17,Declan,4x4 Radial,8,1,Leggings,3,0,3,0,174841.5,0,Item selected:0
17,Declan,4x4 Radial,8,1,Leggings,3,0,3,0,174891,0,Item stick released:0
17,Declan,4x4 Radial,8,1,Leggings,3,0,3,0,175040.79999998212,0,Menu closed:3
17,Declan,4x4 Radial,8,2,Backpack,2,NA,2,1,175791.5,0,Menu opened:2
17,Declan,4x4 Radial,8,2,Backpack,2,0,2,1,176308.29999998212,0,Item selected:0
17,Declan,4x4 Radial,8,2,Backpack,2,1,2,1,176541.5,0,Item selected:1
17,Declan,4x4 Radial,8,2,Backpack,2,1,2,1,176708.09999999404,0,Item stick released:1
17,Declan,4x4 Radial,8,2,Backpack,2,1,2,1,176891.5,0,Menu closed:2
17,Declan,4x4 Radial,8,3,Rain,1,NA,1,0,177624.5,0,Menu opened:1
17,Declan,4x4 Radial,8,3,Rain,1,0,1,0,178191.5,0,Item selected:0
17,Declan,4x4 Radial,8,3,Rain,1,0,1,0,178290.90000000596,0,Item stick released:0
17,Declan,4x4 Radial,8,3,Rain,1,0,1,0,178390.79999998212,0,Menu closed:1
17,Declan,4x4 Radial,8,4,Shorts,3,NA,3,2,179157.59999999404,0,Menu opened:3
17,Declan,4x4 Radial,8,4,Shorts,3,2,3,2,179558.29999998212,0,Item selected:2
17,Declan,4x4 Radial,8,4,Shorts,3,2,3,2,179641.40000000596,0,Menu closed:3
17,Declan,4x4 Radial,8,4,Shorts,3,2,3,2,179658.09999999404,0,Item stick released:2
17,Declan,4x4 Radial,8,5,Tights,3,NA,3,1,180407.59999999404,0,Menu opened:3
17,Declan,4x4 Radial,8,5,Tights,3,1,3,1,180574.5,0,Item selected:1
17,Declan,4x4 Radial,8,5,Tights,3,1,3,1,180641.29999998212,0,Item stick released:1
17,Declan,4x4 Radial,8,5,Tights,3,1,3,1,180724.79999998212,0,Menu closed:3
17,Declan,4x4 Radial,8,6,Suitcase,2,NA,2,3,181791.59999999404,0,Menu opened:2
17,Declan,4x4 Radial,8,6,Suitcase,2,3,2,3,181824.79999998212,0,Item selected:3
17,Declan,4x4 Radial,8,6,Suitcase,2,3,2,3,182108.09999999404,0,Item stick released:3
17,Declan,4x4 Radial,8,6,Suitcase,2,3,2,3,182124.40000000596,0,Menu closed:2
17,Declan,4x4 Radial,8,7,Capris,3,NA,3,3,183291.5,0,Menu opened:3
17,Declan,4x4 Radial,8,7,Capris,3,0,3,3,183308.09999999404,0,Item selected:0
17,Declan,4x4 Radial,8,7,Capris,3,3,3,3,183691.40000000596,0,Item selected:3
17,Declan,4x4 Radial,8,7,Capris,3,3,3,3,183858.19999998808,0,Item stick released:3
17,Declan,4x4 Radial,8,7,Capris,3,3,3,3,184024.79999998212,0,Menu closed:3
17,Declan,4x4 Radial,8,8,Purse,2,NA,2,2,185524.90000000596,0,Menu opened:2
17,Declan,4x4 Radial,8,8,Purse,2,2,2,2,185524.90000000596,0,Item selected:2
17,Declan,4x4 Radial,8,8,Purse,2,2,2,2,186057.79999998212,0,Menu closed:2
17,Declan,4x4 Radial,8,8,Purse,2,2,2,2,186057.79999998212,0,Item stick released:2
17,Declan,4x4 Radial,9,1,Suitcase,2,NA,2,3,187375,0,Menu opened:2
17,Declan,4x4 Radial,9,1,Suitcase,2,3,2,3,187541.79999998212,0,Item selected:3
17,Declan,4x4 Radial,9,1,Suitcase,2,3,2,3,187591.40000000596,0,Item stick released:3
17,Declan,4x4 Radial,9,1,Suitcase,2,3,2,3,187691.29999998212,0,Menu closed:2
17,Declan,4x4 Radial,9,2,Purse,2,NA,2,2,188291.19999998808,0,Menu opened:2
17,Declan,4x4 Radial,9,2,Purse,2,2,2,2,188341.29999998212,0,Item selected:2
17,Declan,4x4 Radial,9,2,Purse,2,2,2,2,188408.09999999404,0,Menu closed:2
17,Declan,4x4 Radial,9,2,Purse,2,2,2,2,188408.19999998808,0,Item stick released:2
17,Declan,4x4 Radial,9,3,Leggings,3,NA,3,0,188941.40000000596,0,Menu opened:3
17,Declan,4x4 Radial,9,3,Leggings,3,1,3,0,189341.5,0,Item selected:1
17,Declan,4x4 Radial,9,3,Leggings,3,0,3,0,189408.19999998808,0,Item selected:0
17,Declan,4x4 Radial,9,3,Leggings,3,0,3,0,189574.90000000596,0,Item stick released:0
17,Declan,4x4 Radial,9,3,Leggings,3,0,3,0,189758.19999998808,0,Menu closed:3
17,Declan,4x4 Radial,9,4,Capris,3,NA,3,3,190341,0,Menu opened:3
17,Declan,4x4 Radial,9,4,Capris,3,3,3,3,190424.90000000596,0,Item selected:3
17,Declan,4x4 Radial,9,4,Capris,3,3,3,3,190674.09999999404,0,Item stick released:3
17,Declan,4x4 Radial,9,4,Capris,3,3,3,3,190824.90000000596,0,Menu closed:3
17,Declan,4x4 Radial,9,5,Backpack,2,NA,2,1,191491.59999999404,0,Menu opened:2
17,Declan,4x4 Radial,9,5,Backpack,2,1,2,1,192491.59999999404,0,Item selected:1
17,Declan,4x4 Radial,9,5,Backpack,2,1,2,1,192624.40000000596,0,Item stick released:1
17,Declan,4x4 Radial,9,5,Backpack,2,1,2,1,192657.79999998212,0,Menu closed:2
17,Declan,4x4 Radial,9,6,Tights,3,NA,3,1,193306.90000000596,0,Menu opened:3
17,Declan,4x4 Radial,9,6,Tights,3,1,3,1,193708.29999998212,0,Item selected:1
17,Declan,4x4 Radial,9,6,Tights,3,1,3,1,193775,0,Item stick released:1
17,Declan,4x4 Radial,9,6,Tights,3,1,3,1,193841.59999999404,0,Menu closed:3
17,Declan,4x4 Radial,9,7,Shorts,3,NA,3,2,194591.09999999404,0,Menu opened:3
17,Declan,4x4 Radial,9,7,Shorts,3,2,3,2,194941.59999999404,0,Item selected:2
17,Declan,4x4 Radial,9,7,Shorts,3,2,3,2,195024.90000000596,0,Item stick released:2
17,Declan,4x4 Radial,9,7,Shorts,3,2,3,2,195041.59999999404,0,Menu closed:3
17,Declan,4x4 Radial,9,8,Rain,1,NA,1,0,195924.90000000596,0,Menu opened:1
17,Declan,4x4 Radial,9,8,Rain,1,2,1,0,196291.69999998808,0,Item selected:2
17,Declan,4x4 Radial,9,8,Rain,1,2,1,0,196424.90000000596,0,Item stick released:2
17,Declan,4x4 Radial,9,8,Rain,1,0,1,0,196458.29999998212,0,Item selected:0
17,Declan,4x4 Radial,9,8,Rain,1,0,1,0,196608.19999998808,0,Item stick released:0
17,Declan,4x4 Radial,9,8,Rain,1,0,1,0,196708.19999998808,0,Menu closed:1
17,Declan,4x4 Radial,10,1,Backpack,2,NA,2,1,197791.59999999404,0,Menu opened:2
17,Declan,4x4 Radial,10,1,Backpack,2,2,2,1,198224.79999998212,0,Item selected:2
17,Declan,4x4 Radial,10,1,Backpack,2,2,2,1,198308.19999998808,0,Item stick released:2
17,Declan,4x4 Radial,10,1,Backpack,2,0,2,1,198475.09999999404,0,Item selected:0
17,Declan,4x4 Radial,10,1,Backpack,2,1,2,1,198624.79999998212,0,Item selected:1
17,Declan,4x4 Radial,10,1,Backpack,2,1,2,1,198708.29999998212,0,Item stick released:1
17,Declan,4x4 Radial,10,1,Backpack,2,1,2,1,198874.79999998212,0,Menu closed:2
17,Declan,4x4 Radial,10,2,Suitcase,2,NA,2,3,199257.69999998808,0,Menu opened:2
17,Declan,4x4 Radial,10,2,Suitcase,2,3,2,3,199508.19999998808,0,Item selected:3
17,Declan,4x4 Radial,10,2,Suitcase,2,3,2,3,199591.09999999404,0,Item stick released:3
17,Declan,4x4 Radial,10,2,Suitcase,2,3,2,3,199607.69999998808,0,Menu closed:2
17,Declan,4x4 Radial,10,3,Tights,3,NA,3,1,200858.19999998808,0,Menu opened:3
17,Declan,4x4 Radial,10,3,Tights,3,1,3,1,201274.90000000596,0,Item selected:1
17,Declan,4x4 Radial,10,3,Tights,3,1,3,1,201358.09999999404,0,Item stick released:1
17,Declan,4x4 Radial,10,3,Tights,3,1,3,1,201441.59999999404,0,Menu closed:3
17,Declan,4x4 Radial,10,4,Leggings,3,NA,3,0,202258.19999998808,0,Menu opened:3
17,Declan,4x4 Radial,10,4,Leggings,3,0,3,0,202258.19999998808,0,Item selected:0
17,Declan,4x4 Radial,10,4,Leggings,3,0,3,0,202458.19999998808,0,Item stick released:0
17,Declan,4x4 Radial,10,4,Leggings,3,0,3,0,202474.90000000596,0,Menu closed:3
17,Declan,4x4 Radial,10,5,Capris,3,2,3,3,203291,0,Item selected:2
17,Declan,4x4 Radial,10,5,Capris,3,2,3,3,203307.69999998808,0,Menu opened:3
17,Declan,4x4 Radial,10,5,Capris,3,3,3,3,203641.09999999404,0,Item selected:3
17,Declan,4x4 Radial,10,5,Capris,3,3,3,3,203841.59999999404,0,Item stick released:3
17,Declan,4x4 Radial,10,5,Capris,3,3,3,3,203908.40000000596,0,Menu closed:3
17,Declan,4x4 Radial,10,6,Purse,2,NA,2,2,204608.29999998212,0,Menu opened:2
17,Declan,4x4 Radial,10,6,Purse,2,3,2,2,204908.09999999404,0,Item selected:3
17,Declan,4x4 Radial,10,6,Purse,2,2,2,2,205041.59999999404,0,Item selected:2
17,Declan,4x4 Radial,10,6,Purse,2,2,2,2,205273.90000000596,0,Item stick released:2
17,Declan,4x4 Radial,10,6,Purse,2,2,2,2,205358.19999998808,0,Menu closed:2
17,Declan,4x4 Radial,10,7,Shorts,3,NA,3,2,206208.19999998808,0,Menu opened:3
17,Declan,4x4 Radial,10,7,Shorts,3,3,3,2,206258.40000000596,0,Item selected:3
17,Declan,4x4 Radial,10,7,Shorts,3,2,3,2,206424.90000000596,0,Item selected:2
17,Declan,4x4 Radial,10,7,Shorts,3,2,3,2,206591.5,0,Item stick released:2
17,Declan,4x4 Radial,10,7,Shorts,3,2,3,2,206674.90000000596,0,Menu closed:3
17,Declan,4x4 Radial,10,8,Rain,1,NA,1,0,207791.5,0,Menu opened:1
17,Declan,4x4 Radial,10,8,Rain,1,0,1,0,208224.19999998808,0,Item selected:0
17,Declan,4x4 Radial,10,8,Rain,1,0,1,0,208358.29999998212,0,Menu closed:1
17,Declan,4x4 Radial,10,8,Rain,1,0,1,0,208358.29999998212,0,Item stick released:0
17,Declan,8x4 Radial,1,1,Hedgehog,7,NA,3,1,209740.79999998212,0,Menu opened:7
17,Declan,8x4 Radial,1,1,Hedgehog,6,NA,3,1,210324.90000000596,0,Menu opened:6
17,Declan,8x4 Radial,1,1,Hedgehog,5,NA,3,1,210674.90000000596,0,Menu opened:5
17,Declan,8x4 Radial,1,1,Hedgehog,4,NA,3,1,211024.90000000596,0,Menu opened:4
17,Declan,8x4 Radial,1,1,Hedgehog,3,NA,3,1,211324.40000000596,0,Menu opened:3
17,Declan,8x4 Radial,1,1,Hedgehog,2,NA,3,1,211374.29999998212,0,Menu opened:2
17,Declan,8x4 Radial,1,1,Hedgehog,1,NA,3,1,211491.5,0,Menu opened:1
17,Declan,8x4 Radial,1,1,Hedgehog,0,NA,3,1,211591.59999999404,0,Menu opened:0
17,Declan,8x4 Radial,1,1,Hedgehog,7,NA,3,1,211641.5,0,Menu opened:7
17,Declan,8x4 Radial,1,1,Hedgehog,6,NA,3,1,212524.79999998212,0,Menu opened:6
17,Declan,8x4 Radial,1,1,Hedgehog,5,NA,3,1,212591.5,0,Menu opened:5
17,Declan,8x4 Radial,1,1,Hedgehog,4,NA,3,1,212875,0,Menu opened:4
17,Declan,8x4 Radial,1,1,Hedgehog,3,NA,3,1,213058.29999998212,0,Menu opened:3
17,Declan,8x4 Radial,1,1,Hedgehog,3,1,3,1,214074.5,0,Item selected:1
17,Declan,8x4 Radial,1,1,Hedgehog,3,1,3,1,214158.29999998212,0,Item stick released:1
17,Declan,8x4 Radial,1,1,Hedgehog,3,1,3,1,214674.59999999404,0,Menu closed:3
17,Declan,8x4 Radial,1,2,Ptero,3,NA,6,1,215158.29999998212,0,Menu opened:3
17,Declan,8x4 Radial,1,2,Ptero,3,-1,6,1,215257.59999999404,0,Menu closed:3
17,Declan,8x4 Radial,1,2,Ptero,3,NA,6,1,215591.69999998808,0,Menu opened:3
17,Declan,8x4 Radial,1,2,Ptero,4,NA,6,1,216708.40000000596,0,Menu opened:4
17,Declan,8x4 Radial,1,2,Ptero,5,NA,6,1,216775,0,Menu opened:5
17,Declan,8x4 Radial,1,2,Ptero,4,NA,6,1,217141,0,Menu opened:4
17,Declan,8x4 Radial,1,2,Ptero,3,NA,6,1,217557.69999998808,0,Menu opened:3
17,Declan,8x4 Radial,1,2,Ptero,4,NA,6,1,217825.09999999404,0,Menu opened:4
17,Declan,8x4 Radial,1,2,Ptero,5,NA,6,1,217874.09999999404,0,Menu opened:5
17,Declan,8x4 Radial,1,2,Ptero,6,NA,6,1,217924.59999999404,0,Menu opened:6
17,Declan,8x4 Radial,1,2,Ptero,5,NA,6,1,218291.69999998808,0,Menu opened:5
17,Declan,8x4 Radial,1,2,Ptero,4,NA,6,1,218374.79999998212,0,Menu opened:4
17,Declan,8x4 Radial,1,2,Ptero,5,NA,6,1,218708.29999998212,0,Menu opened:5
17,Declan,8x4 Radial,1,2,Ptero,6,NA,6,1,218741.59999999404,0,Menu opened:6
17,Declan,8x4 Radial,1,2,Ptero,7,NA,6,1,219058.19999998808,0,Menu opened:7
17,Declan,8x4 Radial,1,2,Ptero,0,NA,6,1,219208.09999999404,0,Menu opened:0
17,Declan,8x4 Radial,1,2,Ptero,1,NA,6,1,219275,0,Menu opened:1
17,Declan,8x4 Radial,1,2,Ptero,2,NA,6,1,219441,0,Menu opened:2
17,Declan,8x4 Radial,1,2,Ptero,1,NA,6,1,219725,0,Menu opened:1
17,Declan,8x4 Radial,1,2,Ptero,0,NA,6,1,219791.69999998808,0,Menu opened:0
17,Declan,8x4 Radial,1,2,Ptero,1,NA,6,1,220291.59999999404,0,Menu opened:1
17,Declan,8x4 Radial,1,2,Ptero,0,NA,6,1,220575,0,Menu opened:0
17,Declan,8x4 Radial,1,2,Ptero,7,NA,6,1,220691.19999998808,0,Menu opened:7
17,Declan,8x4 Radial,1,2,Ptero,0,NA,6,1,221424.79999998212,0,Menu opened:0
17,Declan,8x4 Radial,1,2,Ptero,1,NA,6,1,221724.90000000596,0,Menu opened:1
17,Declan,8x4 Radial,1,2,Ptero,2,NA,6,1,221858.19999998808,0,Menu opened:2
17,Declan,8x4 Radial,1,2,Ptero,3,NA,6,1,222540.79999998212,0,Menu opened:3
17,Declan,8x4 Radial,1,2,Ptero,2,NA,6,1,222874.90000000596,0,Menu opened:2
17,Declan,8x4 Radial,1,2,Ptero,1,NA,6,1,222973.90000000596,0,Menu opened:1
17,Declan,8x4 Radial,1,2,Ptero,0,NA,6,1,223058.29999998212,0,Menu opened:0
17,Declan,8x4 Radial,1,2,Ptero,7,NA,6,1,223308.29999998212,0,Menu opened:7
17,Declan,8x4 Radial,1,2,Ptero,0,NA,6,1,223891.5,0,Menu opened:0
17,Declan,8x4 Radial,1,2,Ptero,1,NA,6,1,224008.19999998808,0,Menu opened:1
17,Declan,8x4 Radial,1,2,Ptero,0,NA,6,1,224241.79999998212,0,Menu opened:0
17,Declan,8x4 Radial,1,2,Ptero,7,NA,6,1,224324.90000000596,0,Menu opened:7
17,Declan,8x4 Radial,1,2,Ptero,6,NA,6,1,224624.09999999404,0,Menu opened:6
17,Declan,8x4 Radial,1,2,Ptero,7,NA,6,1,225291.69999998808,0,Menu opened:7
17,Declan,8x4 Radial,1,2,Ptero,6,NA,6,1,225441.79999998212,0,Menu opened:6
17,Declan,8x4 Radial,1,2,Ptero,5,NA,6,1,225474.69999998808,0,Menu opened:5
17,Declan,8x4 Radial,1,2,Ptero,6,NA,6,1,225708,0,Menu opened:6
17,Declan,8x4 Radial,1,2,Ptero,6,1,6,1,226258.19999998808,0,Item selected:1
17,Declan,8x4 Radial,1,2,Ptero,6,1,6,1,226341.5,0,Item stick released:1
17,Declan,8x4 Radial,1,2,Ptero,6,1,6,1,226491.40000000596,0,Menu closed:6
17,Declan,8x4 Radial,1,3,Jaguar,6,NA,4,2,227091.69999998808,0,Menu opened:6
17,Declan,8x4 Radial,1,3,Jaguar,7,NA,4,2,229324.69999998808,0,Menu opened:7
17,Declan,8x4 Radial,1,3,Jaguar,6,NA,4,2,230074.5,0,Menu opened:6
17,Declan,8x4 Radial,1,3,Jaguar,5,NA,4,2,230108.59999999404,0,Menu opened:5
17,Declan,8x4 Radial,1,3,Jaguar,4,NA,4,2,230374.40000000596,0,Menu opened:4
17,Declan,8x4 Radial,1,3,Jaguar,4,2,4,2,231025.09999999404,0,Item selected:2
17,Declan,8x4 Radial,1,3,Jaguar,4,2,4,2,231158.29999998212,0,Item stick released:2
17,Declan,8x4 Radial,1,3,Jaguar,4,2,4,2,231191.69999998808,0,Menu closed:4
17,Declan,8x4 Radial,1,4,Shepherd,6,NA,0,1,233491.69999998808,0,Menu opened:6
17,Declan,8x4 Radial,1,4,Shepherd,5,NA,0,1,234025.19999998808,0,Menu opened:5
17,Declan,8x4 Radial,1,4,Shepherd,4,NA,0,1,234091.90000000596,0,Menu opened:4
17,Declan,8x4 Radial,1,4,Shepherd,3,NA,0,1,234258.29999998212,0,Menu opened:3
17,Declan,8x4 Radial,1,4,Shepherd,2,NA,0,1,234358.29999998212,0,Menu opened:2
17,Declan,8x4 Radial,1,4,Shepherd,1,NA,0,1,234658.29999998212,0,Menu opened:1
17,Declan,8x4 Radial,1,4,Shepherd,0,NA,0,1,234691.59999999404,0,Menu opened:0
17,Declan,8x4 Radial,1,4,Shepherd,7,NA,0,1,235108.29999998212,0,Menu opened:7
17,Declan,8x4 Radial,1,4,Shepherd,0,NA,0,1,235541.59999999404,0,Menu opened:0
17,Declan,8x4 Radial,1,4,Shepherd,0,1,0,1,236658.40000000596,0,Item selected:1
17,Declan,8x4 Radial,1,4,Shepherd,0,1,0,1,236708.29999998212,0,Item stick released:1
17,Declan,8x4 Radial,1,4,Shepherd,0,1,0,1,236858.40000000596,0,Menu closed:0
17,Declan,8x4 Radial,1,5,Tabby,0,NA,4,3,237241.59999999404,0,Menu opened:0
17,Declan,8x4 Radial,1,5,Tabby,7,NA,4,3,237475.09999999404,0,Menu opened:7
17,Declan,8x4 Radial,1,5,Tabby,6,NA,4,3,237557.19999998808,0,Menu opened:6
17,Declan,8x4 Radial,1,5,Tabby,5,NA,4,3,237774.90000000596,0,Menu opened:5
17,Declan,8x4 Radial,1,5,Tabby,4,NA,4,3,237841.59999999404,0,Menu opened:4
17,Declan,8x4 Radial,1,5,Tabby,4,3,4,3,238441.69999998808,0,Item selected:3
17,Declan,8x4 Radial,1,5,Tabby,4,3,4,3,238575,0,Item stick released:3
17,Declan,8x4 Radial,1,5,Tabby,4,3,4,3,238640.79999998212,0,Menu closed:4
17,Declan,8x4 Radial,1,6,Caterpillar,6,NA,2,1,239091.69999998808,0,Menu opened:6
17,Declan,8x4 Radial,1,6,Caterpillar,5,NA,2,1,239507.79999998212,0,Menu opened:5
17,Declan,8x4 Radial,1,6,Caterpillar,5,-1,2,1,239624.90000000596,0,Menu closed:5
17,Declan,8x4 Radial,1,6,Caterpillar,4,NA,2,1,239691.90000000596,0,Menu opened:4
17,Declan,8x4 Radial,1,6,Caterpillar,3,NA,2,1,239941.69999998808,0,Menu opened:3
17,Declan,8x4 Radial,1,6,Caterpillar,2,NA,2,1,240090.5,0,Menu opened:2
17,Declan,8x4 Radial,1,6,Caterpillar,2,1,2,1,240641.59999999404,0,Item selected:1
17,Declan,8x4 Radial,1,6,Caterpillar,2,1,2,1,240758.19999998808,0,Item stick released:1
17,Declan,8x4 Radial,1,6,Caterpillar,2,1,2,1,240891.59999999404,0,Menu closed:2
17,Declan,8x4 Radial,1,7,Leopard,6,NA,4,1,241375.19999998808,0,Menu opened:6
17,Declan,8x4 Radial,1,7,Leopard,5,NA,4,1,241575,0,Menu opened:5
17,Declan,8x4 Radial,1,7,Leopard,4,NA,4,1,241625.29999998212,0,Menu opened:4
17,Declan,8x4 Radial,1,7,Leopard,4,1,4,1,242308.29999998212,0,Item selected:1
17,Declan,8x4 Radial,1,7,Leopard,4,1,4,1,242441.69999998808,0,Item stick released:1
17,Declan,8x4 Radial,1,7,Leopard,4,1,4,1,242708.29999998212,0,Menu closed:4
17,Declan,8x4 Radial,1,8,Yorkie,6,NA,0,3,243208.40000000596,0,Menu opened:6
17,Declan,8x4 Radial,1,8,Yorkie,5,NA,0,3,243558.40000000596,0,Menu opened:5
17,Declan,8x4 Radial,1,8,Yorkie,4,NA,0,3,243625,0,Menu opened:4
17,Declan,8x4 Radial,1,8,Yorkie,3,NA,0,3,243708.40000000596,0,Menu opened:3
17,Declan,8x4 Radial,1,8,Yorkie,2,NA,0,3,243790.90000000596,0,Menu opened:2
17,Declan,8x4 Radial,1,8,Yorkie,1,NA,0,3,244258.29999998212,0,Menu opened:1
17,Declan,8x4 Radial,1,8,Yorkie,0,NA,0,3,244641.69999998808,0,Menu opened:0
17,Declan,8x4 Radial,1,8,Yorkie,0,3,0,3,245508,0,Item selected:3
17,Declan,8x4 Radial,1,8,Yorkie,0,3,0,3,245641.69999998808,0,Item stick released:3
17,Declan,8x4 Radial,1,8,Yorkie,0,3,0,3,245674.90000000596,0,Menu closed:0
17,Declan,8x4 Radial,2,1,Shepherd,4,NA,0,1,353392.2999999821,0,Menu opened:4
17,Declan,8x4 Radial,2,1,Shepherd,3,NA,0,1,354258.6999999881,0,Menu opened:3
17,Declan,8x4 Radial,2,1,Shepherd,2,NA,0,1,354475,0,Menu opened:2
17,Declan,8x4 Radial,2,1,Shepherd,1,NA,0,1,354525.2999999821,0,Menu opened:1
17,Declan,8x4 Radial,2,1,Shepherd,0,NA,0,1,354791.7999999821,0,Menu opened:0
17,Declan,8x4 Radial,2,1,Shepherd,0,1,0,1,355891.90000000596,0,Item selected:1
17,Declan,8x4 Radial,2,1,Shepherd,0,1,0,1,356008.59999999404,0,Item stick released:1
17,Declan,8x4 Radial,2,1,Shepherd,0,1,0,1,356075,0,Menu closed:0
17,Declan,8x4 Radial,2,2,Ptero,6,NA,6,1,356658.6999999881,0,Menu opened:6
17,Declan,8x4 Radial,2,2,Ptero,6,1,6,1,357108.6999999881,0,Item selected:1
17,Declan,8x4 Radial,2,2,Ptero,6,1,6,1,357208.6999999881,0,Item stick released:1
17,Declan,8x4 Radial,2,2,Ptero,6,1,6,1,357275.2999999821,0,Menu closed:6
17,Declan,8x4 Radial,2,3,Yorkie,4,NA,0,3,357958.59999999404,0,Menu opened:4
17,Declan,8x4 Radial,2,3,Yorkie,4,-1,0,3,358108.6999999881,0,Menu closed:4
17,Declan,8x4 Radial,2,3,Yorkie,0,NA,0,3,358125.1999999881,0,Menu opened:0
17,Declan,8x4 Radial,2,3,Yorkie,0,3,0,3,359358.2999999821,0,Item selected:3
17,Declan,8x4 Radial,2,3,Yorkie,0,3,0,3,359491.90000000596,0,Item stick released:3
17,Declan,8x4 Radial,2,3,Yorkie,0,3,0,3,359608.59999999404,0,Menu closed:0
17,Declan,8x4 Radial,2,4,Caterpillar,2,NA,2,1,360191.90000000596,0,Menu opened:2
17,Declan,8x4 Radial,2,4,Caterpillar,2,1,2,1,361091.7999999821,0,Item selected:1
17,Declan,8x4 Radial,2,4,Caterpillar,2,1,2,1,361175.2999999821,0,Item stick released:1
17,Declan,8x4 Radial,2,4,Caterpillar,2,1,2,1,361325.2999999821,0,Menu closed:2
17,Declan,8x4 Radial,2,5,Jaguar,4,NA,4,2,361925.2999999821,0,Menu opened:4
17,Declan,8x4 Radial,2,5,Jaguar,4,2,4,2,362692,0,Item selected:2
17,Declan,8x4 Radial,2,5,Jaguar,4,2,4,2,362792,0,Item stick released:2
17,Declan,8x4 Radial,2,5,Jaguar,4,2,4,2,362874.90000000596,0,Menu closed:4
17,Declan,8x4 Radial,2,6,Leopard,4,NA,4,1,363591.90000000596,0,Menu opened:4
17,Declan,8x4 Radial,2,6,Leopard,4,1,4,1,364174.7999999821,0,Item selected:1
17,Declan,8x4 Radial,2,6,Leopard,4,1,4,1,364291.90000000596,0,Item stick released:1
17,Declan,8x4 Radial,2,6,Leopard,4,1,4,1,364324.5,0,Menu closed:4
17,Declan,8x4 Radial,2,7,Tabby,4,NA,4,3,364907.6999999881,0,Menu opened:4
17,Declan,8x4 Radial,2,7,Tabby,4,3,4,3,365292,0,Item selected:3
17,Declan,8x4 Radial,2,7,Tabby,4,3,4,3,365392,0,Item stick released:3
17,Declan,8x4 Radial,2,7,Tabby,4,3,4,3,365442,0,Menu closed:4
17,Declan,8x4 Radial,2,8,Hedgehog,3,NA,3,1,366108.6999999881,0,Menu opened:3
17,Declan,8x4 Radial,2,8,Hedgehog,3,1,3,1,366842.09999999404,0,Item selected:1
17,Declan,8x4 Radial,2,8,Hedgehog,3,1,3,1,366925.40000000596,0,Item stick released:1
17,Declan,8x4 Radial,2,8,Hedgehog,3,1,3,1,367107.6999999881,0,Menu closed:3
17,Declan,8x4 Radial,3,1,Leopard,4,NA,4,1,368424.2999999821,0,Menu opened:4
